Loyalty Number,Flights_Last_3M,Distance_Last_3M,Points_Last_3M,Flight_Frequency,Avg_Distance_Per_Month,Avg_Points_Per_Month,Points_Redeem_Ratio,Flight_Trend_3M,Distance_Trend_3M,Months_Since_Last_Flight,CLV,CLV_Per_Year,Salary,Membership_Age,Cancelled,Gender,Education,Marital Status,Loyalty Card,Enrollment Type
585780,2.0,2880.0,2880.0,1.6666666666666667,2944.3333333333335,2944.3333333333335,0.5529850746268656,1.0,1339.0,0.0,5635.25,1408.8125,59332.0,3,0,Male,High School or Below,Divorced,Aurora,Standard
585793,5.0,4191.0,4191.0,1.4166666666666667,2250.75,2250.75,0.0,1.0,-1886.0,0.0,6944.74,2314.9133333333334,,2,0,Male,College,Single,Nova,Standard
201475,2.0,3676.0,5514.0,3.8181818181818183,6237.090909090909,9355.636363636364,0.0,-4.0,-6384.0,0.0,9705.31,9705.31,57924.0,0,1,Male,Bachelor,Married,Aurora,2018 Promotion
585850,8.0,11956.0,11956.0,1.875,3079.9583333333335,3079.9583333333335,0.0,-2.0,-4696.0,0.0,2398.33,1199.165,,1,0,Female,College,Married,Star,Standard
964789,9.0,10821.0,10821.0,1.8333333333333333,3191.0833333333335,3191.0833333333335,0.0,5.0,8565.0,0.0,5615.07,935.8449999999999,172891.0,5,0,Female,Doctor,Married,Nova,Standard
585853,3.0,3331.0,3331.0,1.9583333333333333,3112.0833333333335,3112.0833333333335,0.0,0.0,848.0,0.0,9256.92,1542.82,198197.0,5,0,Female,Doctor,Married,Nova,Standard
201436,0.0,0.0,0.0,0.125,140.41666666666666,140.41666666666666,0.0,0.0,0.0,0.0,18929.33,6309.776666666668,84736.0,2,1,Female,Bachelor,Single,Nova,Standard
585854,5.0,9595.0,9595.0,1.6666666666666667,2860.4583333333335,2860.4583333333335,0.0,-2.0,-4678.0,0.0,6478.8,1079.8,69126.0,5,0,Male,Bachelor,Married,Star,Standard
585947,9.0,14038.0,14038.0,2.0,2761.3333333333335,2761.3333333333335,0.0,2.0,4870.0,0.0,3207.47,534.5783333333333,49977.0,5,0,Female,Bachelor,Married,Star,Standard
201561,3.0,6060.0,6060.0,0.5416666666666666,808.2083333333334,808.2083333333334,0.0,2.0,4732.0,0.0,8632.78,4316.39,102301.0,1,0,Female,Bachelor,Married,Star,Standard
585386,8.0,10220.0,10220.0,1.6666666666666667,2756.9583333333335,2756.9583333333335,0.17125803489439853,4.0,1941.0,0.0,7724.68,2574.8933333333334,53168.0,2,0,Male,Bachelor,Married,Nova,Standard
585377,1.0,2335.0,2335.0,1.1666666666666667,1418.5416666666667,1418.5416666666667,0.0,0.0,0.0,0.0,5528.21,1105.642,58314.0,4,0,Male,Bachelor,Single,Star,Standard
585357,0.0,0.0,0.0,2.125,3524.5416666666665,3524.5416666666665,0.0,-4.0,-7748.0,0.0,4250.28,1416.76,,2,0,Male,College,Single,Star,Standard
584782,7.0,9285.0,9285.0,0.9583333333333334,1309.7083333333333,1309.7083333333333,0.2875147695943285,-3.0,-4922.0,0.0,4254.62,1418.2066666666667,70996.0,2,0,Male,Doctor,Single,Nova,Standard
584796,6.0,7692.0,7692.0,0.25,320.5,320.5,0.0,3.0,5013.0,0.0,19454.41,19454.41,75704.0,0,0,Male,Bachelor,Single,Star,Standard
584833,12.0,16299.0,16299.0,1.7916666666666667,2472.6666666666665,2472.6666666666665,0.0,6.0,8373.0,0.0,10307.65,5153.825,89245.0,1,0,Male,Bachelor,Married,Aurora,Standard
584845,8.0,12564.0,12564.0,2.0,2856.8333333333335,2856.8333333333335,0.0,4.0,9102.0,0.0,2530.81,632.7025,59575.0,3,0,Male,Bachelor,Married,Star,Standard
201683,6.0,8559.0,8559.0,1.75,2304.5833333333335,2304.5833333333335,0.0,0.0,0.0,0.0,6837.93,1139.655,69854.0,5,0,Male,Bachelor,Married,Nova,Standard
584880,7.0,10206.0,10206.0,1.0416666666666667,1615.625,1615.625,0.0,0.0,0.0,0.0,13668.36,4556.12,,2,0,Male,College,Single,Nova,Standard
585039,6.0,3903.0,3903.0,1.9166666666666667,2588.9166666666665,2588.9166666666665,0.20124282982791586,-1.0,-577.0,0.0,13352.56,4450.8533333333335,,2,0,Female,College,Married,Nova,Standard
585066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.57,2675.57,81546.0,0,0,Male,Bachelor,Married,Star,Standard
583175,0.0,0.0,0.0,0.3333333333333333,502.625,502.625,0.0,0.0,0.0,0.0,7587.34,3793.67,,1,1,Female,College,Married,Nova,Standard
107902,6.0,13720.0,13720.0,1.3333333333333333,2247.8333333333335,2247.8333333333335,0.0,-3.0,-6447.0,0.0,4369.5,1092.375,103122.0,3,0,Female,Bachelor,Single,Nova,Standard
585082,2.0,2976.0,2976.0,1.125,1512.25,1512.25,0.0,-4.0,-5024.0,0.0,15304.52,3060.904,61373.0,4,0,Male,Bachelor,Married,Nova,Standard
201574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3893.31,973.3275,51375.0,3,1,Female,Bachelor,Married,Star,Standard
585162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666.7,1416.675,67145.0,3,1,Male,Bachelor,Divorced,Star,Standard
585271,9.0,14030.0,14030.0,1.125,1918.375,1918.375,0.0,2.0,6399.0,0.0,8673.59,4336.795,64076.0,1,0,Female,Bachelor,Married,Nova,Standard
585275,3.0,4332.0,4332.0,1.375,2055.9583333333335,2055.9583333333335,0.0,1.0,1984.0,0.0,10004.03,5002.015,,1,0,Female,College,Single,Aurora,Standard
585277,0.0,0.0,0.0,1.3333333333333333,2162.6666666666665,2162.6666666666665,0.0,0.0,0.0,0.0,8051.57,1341.9283333333333,74102.0,5,1,Male,Bachelor,Married,Star,Standard
201564,2.0,4848.0,4848.0,1.4166666666666667,2580.4583333333335,2580.4583333333335,0.0,0.0,0.0,0.0,4744.97,790.8283333333334,47052.0,5,0,Female,Bachelor,Single,Star,Standard
585316,7.0,15793.0,15793.0,1.0416666666666667,1493.875,1493.875,0.08728063363876379,3.0,6438.0,0.0,15956.52,7978.26,76652.0,1,0,Female,Bachelor,Married,Nova,Standard
965012,8.0,8808.0,8808.0,2.1666666666666665,3136.9166666666665,3136.9166666666665,0.0,4.0,3780.0,0.0,8744.73,1249.2471428571428,77060.0,6,0,Male,Bachelor,Married,Nova,Standard
583165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6382.05,1063.675,96786.0,5,1,Male,Bachelor,Married,Aurora,Standard
202156,5.0,9878.0,9878.0,1.3333333333333333,1961.3333333333333,1961.3333333333333,0.0,0.0,0.0,0.0,2444.62,814.8733333333333,,2,0,Male,College,Married,Star,Standard
583005,5.0,10582.0,10582.0,1.75,2597.5,2597.5,0.0,-3.0,-2386.0,0.0,2376.53,339.50428571428574,,6,0,Male,College,Single,Star,Standard
580979,3.0,4499.0,4499.0,0.3333333333333333,639.1666666666666,639.1666666666666,0.0,0.0,0.0,0.0,2606.21,2606.21,52775.0,0,0,Male,Bachelor,Married,Star,Standard
581007,3.0,7232.0,7232.0,1.5,2044.0416666666667,2044.0416666666667,0.0,1.0,3315.0,0.0,2591.75,431.9583333333333,73398.0,5,0,Male,Bachelor,Married,Star,Standard
581079,7.0,4419.0,4419.0,1.5,1803.5416666666667,1803.5416666666667,0.0,4.0,2088.0,0.0,3103.92,443.4171428571429,86543.0,6,0,Male,Bachelor,Married,Nova,Standard
581260,0.0,0.0,0.0,1.3333333333333333,1884.5833333333333,1884.5833333333333,0.0,-1.0,-865.0,0.0,5213.07,744.7242857142857,79976.0,6,0,Male,Doctor,Divorced,Nova,Standard
202585,4.0,5690.0,5690.0,1.0416666666666667,1605.7916666666667,1605.7916666666667,0.8657957244655582,1.0,841.0,0.0,5088.69,1696.2299999999998,,2,0,Male,College,Single,Aurora,Standard
581294,3.0,6975.0,6975.0,2.0416666666666665,3583.7916666666665,3583.7916666666665,0.0,-3.0,-3315.0,0.0,12944.19,1849.17,,6,0,Male,College,Single,Star,Standard
581380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2424.22,484.84399999999994,206341.0,4,1,Female,Doctor,Single,Star,Standard
107730,7.0,13462.0,13462.0,1.5416666666666667,2696.4166666666665,2696.4166666666665,0.0,-1.0,-1064.0,0.0,26511.6,13255.8,52961.0,1,0,Female,Bachelor,Single,Aurora,Standard
965674,6.0,9227.0,9227.0,1.7083333333333333,2487.0,2487.0,0.0,1.0,992.0,0.0,3732.31,933.0775,87354.0,3,0,Female,Bachelor,Married,Star,Standard
581396,2.0,2686.0,2686.0,1.0,1343.3333333333333,1343.3333333333333,0.0,0.0,0.0,0.0,3265.16,1632.58,50800.0,1,0,Male,Bachelor,Divorced,Star,Standard
581419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8278.79,8278.79,,0,0,Male,College,Married,Star,Standard
202358,3.0,7386.0,7386.0,1.375,2487.0416666666665,2487.0416666666665,0.0,-1.0,-1685.0,0.0,3543.23,708.646,58026.0,4,0,Male,Bachelor,Married,Nova,Standard
581427,5.0,5969.0,5969.0,1.2916666666666667,1752.875,1752.875,0.0,1.0,2729.0,0.0,5623.31,1874.4366666666667,67297.0,2,0,Male,Doctor,Married,Nova,Standard
581481,9.0,19654.0,19654.0,1.9166666666666667,3004.3333333333335,3004.3333333333335,0.0,-1.0,-793.0,0.0,2516.1,838.6999999999999,96619.0,2,0,Female,Bachelor,Married,Star,Standard
581513,9.0,14127.0,14127.0,0.9583333333333334,1719.0833333333333,1719.0833333333333,0.0,4.0,9653.0,0.0,14376.55,2396.0916666666667,83379.0,5,0,Male,Bachelor,Married,Aurora,Standard
581531,0.0,0.0,0.0,1.2083333333333333,1586.9583333333333,1586.9583333333333,0.0,0.0,0.0,0.0,11981.98,2396.3959999999997,106899.0,4,0,Male,Master,Married,Aurora,Standard
202329,17.0,21122.0,31683.0,2.3636363636363638,3246.2727272727275,4869.409090909091,0.11933174224343675,1.0,920.0,0.0,9521.22,9521.22,20320.0,0,0,Female,Bachelor,Married,Nova,2018 Promotion
202696,4.0,4817.0,4817.0,1.875,2665.0,2665.0,0.0,3.0,3921.0,0.0,4428.04,1107.01,,3,0,Female,College,Single,Nova,Standard
580834,6.0,6546.0,6546.0,1.8333333333333333,2580.5,2580.5,0.14160137588381425,1.0,2583.0,0.0,4636.55,2318.275,123828.0,1,0,Male,Master,Married,Nova,Standard
580628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4429.19,632.7414285714285,47177.0,6,0,Male,Bachelor,Married,Star,Standard
580592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8925.63,1487.6049999999998,49366.0,5,1,Male,Bachelor,Married,Aurora,Standard
580159,1.0,1104.0,1104.0,1.0833333333333333,1524.7916666666667,1524.7916666666667,0.0,1.0,1104.0,0.0,11447.51,5723.755,51929.0,1,0,Male,Bachelor,Married,Star,Standard
580169,5.0,5127.0,5127.0,1.125,1579.5,1579.5,0.0,2.0,2250.0,0.0,4250.28,2125.14,,1,0,Male,College,Single,Nova,Standard
580201,4.0,6400.0,6400.0,1.0833333333333333,1678.9583333333333,1678.9583333333333,0.0,0.0,528.0,0.0,8005.96,4002.98,78268.0,1,0,Male,Bachelor,Married,Star,Standard
202784,5.0,4335.0,4335.0,1.6666666666666667,1712.4583333333333,1712.4583333333333,0.0,5.0,4335.0,0.0,3059.43,437.06142857142856,,6,0,Female,College,Single,Star,Standard
965691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8106.0,2026.5,61936.0,3,1,Male,High School or Below,Married,Aurora,Standard
580212,2.0,3636.0,3636.0,1.0833333333333333,1344.375,1344.375,0.0,0.0,1491.0,0.0,10719.08,1531.297142857143,94864.0,6,0,Male,Bachelor,Divorced,Nova,Standard
580324,5.0,10213.0,10213.0,0.9166666666666666,1640.5,1640.5,0.0,0.0,0.0,0.0,4198.03,699.6716666666666,61113.0,5,0,Male,Bachelor,Married,Star,Standard
580341,2.0,2624.0,2624.0,1.9583333333333333,3463.75,3463.75,0.0,-2.0,-1564.0,0.0,7057.89,1411.578,59596.0,4,0,Female,Bachelor,Married,Aurora,Standard
581533,5.0,5382.0,5382.0,1.5,1986.25,1986.25,0.0,1.0,1214.0,0.0,4069.78,678.2966666666667,,5,0,Male,College,Single,Star,Standard
580356,1.0,900.0,900.0,1.4583333333333333,2137.125,2137.125,0.0,0.0,0.0,0.0,5439.34,906.5566666666667,,5,0,Female,College,Single,Aurora,Standard
580472,5.0,10573.0,10573.0,1.5,2334.625,2334.625,0.0,0.0,0.0,0.0,6747.52,963.9314285714287,258663.0,6,0,Female,Doctor,Divorced,Nova,Standard
580493,9.0,10584.0,10584.0,0.9583333333333334,1219.7083333333333,1219.7083333333333,0.0,5.0,5640.0,0.0,7380.57,3690.285,71390.0,1,0,Female,Bachelor,Married,Star,Standard
580500,17.0,13542.0,20313.0,4.090909090909091,6344.181818181818,9516.272727272728,0.0,7.0,-2896.0,0.0,5619.65,5619.65,30644.0,0,0,Female,Bachelor,Married,Nova,2018 Promotion
580508,10.0,11689.0,11689.0,2.2083333333333335,2572.75,2572.75,0.0,2.0,1566.0,0.0,6731.05,6731.05,,0,0,Female,College,Single,Aurora,Standard
580554,10.0,17982.0,17982.0,1.8333333333333333,3203.5416666666665,3203.5416666666665,0.0,2.0,5561.0,0.0,12350.06,4116.6866666666665,71941.0,2,0,Female,Bachelor,Married,Aurora,Standard
202716,4.0,8908.0,8908.0,1.2083333333333333,1947.0833333333333,1947.0833333333333,0.0,0.0,0.0,0.0,2337.36,389.56,,5,0,Male,College,Single,Star,Standard
580586,1.0,1806.0,1806.0,1.1666666666666667,2070.5,2070.5,0.36967349197565025,0.0,992.0,0.0,4730.36,1182.59,54350.0,3,0,Male,High School or Below,Married,Star,Standard
965688,4.0,8077.0,8077.0,1.3333333333333333,1983.875,1983.875,0.0,1.0,5773.0,0.0,6386.28,1596.57,49286.0,3,0,Male,Bachelor,Single,Nova,Standard
202761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4654.95,775.8249999999999,,5,1,Female,College,Married,Star,Standard
585975,2.0,2144.0,2144.0,1.5833333333333333,2450.75,2450.75,0.0,0.0,0.0,0.0,16350.13,5450.043333333333,,2,0,Male,College,Single,Nova,Standard
581596,11.0,16520.0,16520.0,1.8333333333333333,3097.0833333333335,3097.0833333333335,0.24434748115827054,4.0,2520.0,0.0,17723.76,5907.919999999999,50764.0,2,0,Male,Bachelor,Married,Star,Standard
965605,13.0,18991.0,18991.0,3.125,4536.25,4536.25,0.054344141904869504,3.0,4575.0,0.0,3588.88,897.22,63252.0,3,0,Male,Bachelor,Married,Nova,Standard
582493,4.0,6435.0,6435.0,2.9583333333333335,3989.4166666666665,3989.4166666666665,0.0,-5.0,-4084.0,0.0,7434.25,1486.85,69524.0,4,0,Male,Bachelor,Married,Nova,Standard
582646,7.0,10334.0,10334.0,0.8333333333333334,1300.1666666666667,1300.1666666666667,0.0,-2.0,-1722.0,0.0,5165.57,2582.785,,1,0,Female,College,Married,Star,Standard
965482,7.0,15288.0,15288.0,1.375,2593.375,2593.375,0.0,1.0,2727.0,0.0,8720.46,4360.23,50750.0,1,0,Male,Bachelor,Married,Nova,Standard
582674,19.0,24829.0,37243.5,5.363636363636363,8768.09090909091,13152.136363636364,0.0,11.0,12773.0,0.0,9546.82,9546.82,32785.0,0,0,Male,High School or Below,Married,Nova,2018 Promotion
582690,3.0,1744.0,1744.0,1.875,2535.5833333333335,2535.5833333333335,0.0,2.0,1202.0,0.0,3933.81,1311.27,50879.0,2,0,Female,Bachelor,Single,Nova,Standard
202218,4.0,8149.0,8149.0,0.5416666666666666,963.4166666666666,963.4166666666666,0.0,-1.0,-1220.0,0.0,2506.36,1253.18,,1,0,Male,College,Single,Star,Standard
582843,3.0,7092.0,7092.0,0.125,295.5,295.5,0.0,3.0,7092.0,0.0,5233.99,5233.99,78196.0,0,0,Male,Bachelor,Married,Nova,Standard
582861,7.0,8650.0,8650.0,1.0416666666666667,1543.6666666666667,1543.6666666666667,0.0,0.0,-1226.0,0.0,4984.62,2492.31,95061.0,1,0,Female,Bachelor,Married,Aurora,Standard
582874,0.0,0.0,0.0,4.7272727272727275,7292.0,10938.0,0.0,0.0,0.0,0.0,3090.03,3090.03,,0,0,Male,College,Single,Star,2018 Promotion
582883,7.0,15073.0,15073.0,1.625,2804.375,2804.375,0.0,3.0,7341.0,0.0,5068.43,844.7383333333333,91066.0,5,0,Female,Bachelor,Single,Star,Standard
582929,5.0,10940.0,10940.0,1.8333333333333333,2574.7083333333335,2574.7083333333335,0.0,4.0,9374.0,0.0,3792.83,632.1383333333333,,5,0,Female,College,Married,Nova,Standard
202182,4.0,5605.0,5605.0,1.9583333333333333,2654.7916666666665,2654.7916666666665,0.0,-2.0,-3732.0,0.0,11228.29,1871.381666666667,,5,0,Male,College,Single,Aurora,Standard
582930,3.0,2374.0,2374.0,1.5416666666666667,2371.7916666666665,2371.7916666666665,0.0,2.0,1090.0,0.0,5913.31,1182.662,63866.0,4,0,Female,Bachelor,Single,Aurora,Standard
582990,0.0,0.0,0.0,0.08333333333333333,106.08333333333333,106.08333333333333,0.0,0.0,0.0,0.0,5989.77,1996.5900000000001,80816.0,2,1,Female,Bachelor,Single,Star,Standard
107835,5.0,7565.0,7565.0,0.20833333333333334,315.2083333333333,315.2083333333333,0.2878479293957909,2.0,1472.0,0.0,3495.89,3495.89,50363.0,0,0,Female,Doctor,Single,Star,Standard
965254,0.0,0.0,0.0,4.818181818181818,8816.363636363636,13224.545454545454,0.0,0.0,0.0,0.0,3373.87,3373.87,53119.0,0,0,Male,Bachelor,Married,Nova,2018 Promotion
583003,1.0,2407.0,2407.0,0.625,803.1666666666666,803.1666666666666,0.0,0.0,0.0,0.0,5325.72,2662.86,,1,0,Male,College,Married,Nova,Standard
582429,0.0,0.0,0.0,0.6666666666666666,1043.875,1043.875,0.0,0.0,0.0,0.0,6886.32,1147.72,57236.0,5,1,Male,Bachelor,Married,Nova,Standard
202227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4918.92,702.7028571428572,53315.0,6,0,Male,Bachelor,Married,Star,Standard
582427,5.0,12189.0,12189.0,1.8333333333333333,2777.0833333333335,2777.0833333333335,0.0,0.0,0.0,0.0,5412.46,1804.1533333333334,72879.0,2,1,Male,Bachelor,Married,Star,Standard
582364,3.0,3522.0,3522.0,1.9166666666666667,3104.4583333333335,3104.4583333333335,0.0,0.0,0.0,0.0,11130.12,2782.53,63319.0,3,0,Female,Bachelor,Married,Star,Standard
581651,5.0,9552.0,9552.0,0.20833333333333334,398.0,398.0,0.0,1.0,1009.0,0.0,2530.71,2530.71,97363.0,0,0,Male,Bachelor,Single,Star,Standard
581661,3.0,3525.0,3525.0,1.8333333333333333,2362.7916666666665,2362.7916666666665,0.0,0.0,0.0,0.0,2514.59,419.09833333333336,64001.0,5,0,Male,Bachelor,Single,Star,Standard
581668,2.0,4812.0,4812.0,1.375,1854.75,1854.75,0.0,-4.0,-2328.0,0.0,9449.75,1349.9642857142858,,6,0,Male,College,Married,Star,Standard
581682,3.0,5013.0,5013.0,1.25,1705.9583333333333,1705.9583333333333,0.0,0.0,0.0,0.0,2272.31,378.7183333333333,,5,0,Male,College,Single,Star,Standard
202293,2.0,4702.0,4702.0,2.2083333333333335,3160.9583333333335,3160.9583333333335,0.0,0.0,0.0,0.0,5633.53,1126.706,97976.0,4,0,Male,Bachelor,Divorced,Star,Standard
581712,9.0,9447.0,9447.0,1.625,2321.3333333333335,2321.3333333333335,0.0,4.0,3520.0,0.0,3702.63,617.105,56594.0,5,0,Female,Bachelor,Single,Star,Standard
581913,4.0,5587.0,5587.0,0.5,613.0,613.0,0.0,3.0,5076.0,0.0,7996.6,3998.3,63853.0,1,0,Female,Bachelor,Married,Aurora,Standard
581999,0.0,0.0,0.0,1.0416666666666667,1279.8333333333333,1279.8333333333333,0.0,0.0,0.0,0.0,8219.36,2054.84,52721.0,3,0,Male,Bachelor,Married,Aurora,Standard
202299,4.0,7639.0,7639.0,1.4166666666666667,2091.0833333333335,2091.0833333333335,0.0,3.0,5826.0,0.0,4373.36,2186.68,245427.0,1,0,Female,Doctor,Married,Star,Standard
582066,1.0,2380.0,2380.0,1.4583333333333333,2248.25,2248.25,0.0,1.0,2380.0,0.0,2530.71,506.142,97363.0,4,0,Female,Bachelor,Single,Star,Standard
582067,4.0,9026.0,9026.0,0.16666666666666666,376.0833333333333,376.0833333333333,0.0,2.0,4134.0,0.0,2760.48,2760.48,89763.0,0,0,Male,Bachelor,Married,Nova,Standard
582097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8658.86,1731.7720000000002,77615.0,4,1,Female,Bachelor,Married,Star,Standard
965590,11.0,18116.0,18116.0,1.5833333333333333,2921.625,2921.625,0.09299211426871001,1.0,-560.0,0.0,7582.11,1895.5275,79325.0,3,0,Female,Bachelor,Married,Nova,Standard
582166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6006.44,1501.61,60797.0,3,1,Female,Bachelor,Divorced,Nova,Standard
582244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6165.86,880.8371428571428,76459.0,6,0,Female,Bachelor,Married,Aurora,Standard
202248,3.0,6969.0,6969.0,2.0833333333333335,2886.75,2886.75,0.0,-4.0,-3020.0,0.0,10864.27,3621.4233333333336,101847.0,2,0,Male,Bachelor,Single,Star,Standard
582256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8569.36,2856.4533333333334,,2,1,Female,College,Married,Nova,Standard
582257,8.0,11980.0,11980.0,2.25,3435.1666666666665,3435.1666666666665,0.0,-2.0,-1912.0,0.0,5345.99,763.7128571428572,,6,0,Female,College,Married,Star,Standard
202271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7679.68,1535.9360000000001,80786.0,4,1,Male,Doctor,Married,Nova,Standard
585976,5.0,3720.0,3720.0,0.20833333333333334,155.0,155.0,0.0,5.0,3720.0,0.0,4881.3,4881.3,59712.0,0,0,Female,Bachelor,Married,Nova,Standard
201365,5.0,8879.0,8879.0,1.4166666666666667,2339.625,2339.625,0.0,0.0,0.0,0.0,9124.6,1824.92,104619.0,4,0,Male,Bachelor,Married,Aurora,Standard
585978,5.0,6268.0,6268.0,1.0833333333333333,1765.4166666666667,1765.4166666666667,0.0,2.0,4208.0,0.0,8099.4,4049.7,76494.0,1,0,Female,Bachelor,Married,Aurora,Standard
200663,3.0,3654.0,3654.0,0.4166666666666667,703.5,703.5,0.0,1.0,194.0,0.0,5917.47,5917.47,,0,0,Female,College,Single,Aurora,Standard
591377,2.0,3872.0,3872.0,1.3333333333333333,1842.75,1842.75,0.0,-3.0,-3819.0,0.0,12902.56,4300.8533333333335,95265.0,2,0,Female,Bachelor,Single,Star,Standard
591414,17.0,24641.0,36961.5,2.3636363636363638,3710.4545454545455,5565.681818181818,0.0,9.0,10737.0,0.0,9035.67,9035.67,57033.0,0,0,Female,Bachelor,Married,Nova,2018 Promotion
591476,0.0,0.0,0.0,0.375,534.875,534.875,0.0,0.0,0.0,0.0,6105.8,872.2571428571429,,6,0,Male,College,Married,Aurora,Standard
591547,4.0,8080.0,8080.0,1.5,2591.9583333333335,2591.9583333333335,0.0,1.0,2695.0,0.0,2794.91,399.2728571428571,61018.0,6,0,Male,Bachelor,Single,Nova,Standard
591576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4531.68,647.3828571428572,,6,0,Female,College,Single,Star,Standard
200552,2.0,3342.0,3342.0,1.5416666666666667,2647.5833333333335,2647.5833333333335,0.0,2.0,3342.0,0.0,13576.14,4525.38,100803.0,2,0,Female,Bachelor,Married,Star,Standard
591579,5.0,6486.0,6486.0,0.25,337.625,337.625,0.0,1.0,385.0,0.0,5406.88,5406.88,51785.0,0,0,Female,Bachelor,Single,Aurora,Standard
108346,0.0,0.0,0.0,0.4166666666666667,713.1666666666666,713.1666666666666,0.0,0.0,0.0,0.0,4854.75,2427.375,53738.0,1,1,Female,Bachelor,Single,Nova,Standard
963690,6.0,11136.0,11136.0,0.9166666666666666,1299.5416666666667,1299.5416666666667,0.0,-1.0,-1722.0,0.0,14651.62,7325.81,86726.0,1,0,Male,Bachelor,Married,Nova,Standard
591608,8.0,10322.0,10322.0,1.4166666666666667,2131.6666666666665,2131.6666666666665,0.0,1.0,2174.0,0.0,5074.25,845.7083333333334,80885.0,5,0,Female,Bachelor,Married,Aurora,Standard
591641,2.0,4284.0,4284.0,1.25,2067.1666666666665,2067.1666666666665,0.0,2.0,4284.0,0.0,8556.58,4278.29,70280.0,1,0,Male,Bachelor,Single,Nova,Standard
591731,8.0,9694.0,9694.0,1.9583333333333333,2940.9166666666665,2940.9166666666665,0.0,1.0,-2086.0,0.0,4064.18,677.3633333333333,51370.0,5,0,Male,Bachelor,Married,Star,Standard
200519,12.0,15674.0,15674.0,3.6666666666666665,5414.625,5414.625,0.08097731239092495,-4.0,-4365.0,0.0,13448.81,4482.9366666666665,63899.0,2,0,Male,Bachelor,Single,Aurora,Standard
591758,4.0,8242.0,8242.0,1.2083333333333333,2344.5416666666665,2344.5416666666665,0.0,2.0,4554.0,0.0,3265.16,544.1933333333333,50800.0,5,0,Female,Bachelor,Divorced,Nova,Standard
591841,3.0,3021.0,3021.0,1.9166666666666667,2851.5,2851.5,0.0,-4.0,-4764.0,0.0,2677.28,535.456,,4,0,Male,College,Married,Star,Standard
591854,2.0,2462.0,2462.0,0.7916666666666666,1144.0416666666667,1144.0416666666667,0.0,0.0,0.0,0.0,4070.05,814.01,59300.0,4,0,Female,Bachelor,Single,Nova,Standard
591367,4.0,3218.0,3218.0,1.6666666666666667,2079.5416666666665,2079.5416666666665,0.0,-2.0,-2692.0,0.0,4774.75,2387.375,,1,0,Female,College,Married,Nova,Standard
591272,7.0,14364.0,14364.0,1.75,3221.7916666666665,3221.7916666666665,0.0,1.0,4484.0,0.0,13350.12,1907.16,53068.0,6,0,Female,Bachelor,Single,Star,Standard
591234,7.0,9378.0,9378.0,0.2916666666666667,390.75,390.75,0.0,4.0,6468.0,0.0,14019.98,14019.98,58786.0,0,0,Female,Bachelor,Married,Nova,Standard
963757,0.0,0.0,0.0,1.2916666666666667,1611.4166666666667,1611.4166666666667,0.0,0.0,0.0,0.0,8819.02,1763.804,104968.0,4,0,Female,Bachelor,Married,Aurora,Standard
200764,5.0,8552.0,8552.0,0.20833333333333334,356.3333333333333,356.3333333333333,0.0,2.0,4124.0,0.0,7857.36,7857.36,94155.0,0,0,Female,Bachelor,Married,Star,Standard
590301,4.0,3356.0,3356.0,1.1666666666666667,1648.6666666666667,1648.6666666666667,0.0,-1.0,-1998.0,0.0,5126.04,732.2914285714286,78114.0,6,0,Female,Bachelor,Married,Aurora,Standard
590393,7.0,12108.0,12108.0,0.2916666666666667,504.5,504.5,0.0,5.0,8060.0,0.0,6165.86,6165.86,76459.0,0,0,Male,Bachelor,Married,Nova,Standard
590485,6.0,9855.0,9855.0,1.7083333333333333,2580.75,2580.75,0.0,0.0,702.0,0.0,7547.76,1078.2514285714285,,6,0,Male,College,Married,Star,Standard
590514,0.0,0.0,0.0,1.2916666666666667,1581.0416666666667,1581.0416666666667,0.0,-1.0,-1253.0,0.0,24320.64,3474.3771428571426,75973.0,6,0,Male,Bachelor,Married,Star,Standard
